DEBUG 2020-05-11 17:49:59,845 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Ogulcan.BookStore.Models.TokenAuth.ExternalLoginProviderInfoModel
DEBUG 2020-05-11 17:49:59,849 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Ogulcan.BookStore.Users.Dto.CreateUserDto
DEBUG 2020-05-11 17:49:59,850 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Ogulcan.BookStore.Users.Dto.UserDto
DEBUG 2020-05-11 17:49:59,850 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Ogulcan.BookStore.Sessions.Dto.TenantLoginInfoDto
DEBUG 2020-05-11 17:49:59,850 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Ogulcan.BookStore.Sessions.Dto.UserLoginInfoDto
DEBUG 2020-05-11 17:49:59,850 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Ogulcan.BookStore.Roles.Dto.PermissionDto
DEBUG 2020-05-11 17:49:59,850 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Ogulcan.BookStore.MultiTenancy.Dto.CreateTenantDto
DEBUG 2020-05-11 17:49:59,850 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Ogulcan.BookStore.MultiTenancy.Dto.TenantDto
DEBUG 2020-05-11 17:49:59,850 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Ogulcan.BookStore.Web.Views.Shared.Components.TenantChange.TenantChangeViewModel
DEBUG 2020-05-11 17:49:59,850 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Ogulcan.BookStore.Web.Models.Roles.EditRoleModalViewModel
INFO  2020-05-11 17:50:03,187 [1    ] tCore.Builder.RequestLocalizationOptions - Supported Request Localization Cultures: en,es-MX,fr,de,it,nl,pt-BR,tr,ru,ar,ja,zh-Hans
INFO  2020-05-11 17:50:03,975 [1    ] taProtection.KeyManagement.XmlKeyManager - User profile is available. Using 'C:\Users\ogulc\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
INFO  2020-05-11 17:50:04,048 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/  
INFO  2020-05-11 17:50:04,227 [4    ] uthorization.DefaultAuthorizationService - Authorization failed.
INFO  2020-05-11 17:50:04,233 [4    ] tion.Cookies.CookieAuthenticationHandler - AuthenticationScheme: Identity.Application was challenged.
INFO  2020-05-11 17:50:04,249 [12   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/Account/Login?ReturnUrl=%2F  
INFO  2020-05-11 17:50:04,252 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 204.9098ms 302 
INFO  2020-05-11 17:50:04,258 [12   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Ogulcan.BookStore.Web.Controllers.AccountController.Login (Ogulcan.BookStore.Web.Mvc)'
INFO  2020-05-11 17:50:07,230 [12   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Login", controller = "Account", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.ActionResult Login(System.String, System.String, System.String) on controller Ogulcan.BookStore.Web.Controllers.AccountController (Ogulcan.BookStore.Web.Mvc).
INFO  2020-05-11 17:50:09,756 [13   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Login.
INFO  2020-05-11 17:50:10,780 [13   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Login executed in 1048.4421ms.
INFO  2020-05-11 17:50:10,783 [13   ] c.Infrastructure.ControllerActionInvoker - Executed action Ogulcan.BookStore.Web.Controllers.AccountController.Login (Ogulcan.BookStore.Web.Mvc) in 3550.8486ms
INFO  2020-05-11 17:50:10,786 [13   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Ogulcan.BookStore.Web.Controllers.AccountController.Login (Ogulcan.BookStore.Web.Mvc)'
INFO  2020-05-11 17:50:10,795 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/font-awesome/css/all.min.css?v=-N4_V_SbAFiW1MPBCXnfnP9QSN3-Keu-NlB-0ev_YKQ  
INFO  2020-05-11 17:50:10,798 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 6550.427ms 200 text/html; charset=utf-8
INFO  2020-05-11 17:50:10,801 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/icheck-bootstrap/icheck-bootstrap.css?v=nGN1DgpDTrAS3DS7E5J0cL-gblWBKAMSoU_LSuY8gu8  
INFO  2020-05-11 17:50:10,804 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/admin-lte/dist/css/adminlte.min.css?v=tDEOZyJ9BuKWB-BOSc6dE4cI0uNznodJMx11eWZ7jJ4  
INFO  2020-05-11 17:50:10,807 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/toastr/toastr.css?v=He3QEBKoL_nMXlVsoM7S2C2kjFQqS5L-mgA-F8LpG-U  
INFO  2020-05-11 17:50:10,811 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs-ext/famfamfam-flags/dist/sprite/famfamfam-flags.min.css?v=D9O-28vCF-qJh2qZSFIXxXc30hTED8RmnKeZRyvVEpA  
INFO  2020-05-11 17:50:10,820 [12   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Account/_Layout.css?v=pk1udUQR7bqKUWFxSnrnIl0MM8MH2Wu05p-zpysBQWI  
INFO  2020-05-11 17:50:10,856 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/_Layout.css'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\view-resources\Views\Account\_Layout.css'
INFO  2020-05-11 17:50:10,856 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/icheck-bootstrap/icheck-bootstrap.css'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs\icheck-bootstrap\icheck-bootstrap.css'
INFO  2020-05-11 17:50:10,856 [10   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/toastr/toastr.css'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs\toastr\toastr.css'
INFO  2020-05-11 17:50:10,856 [15   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs-ext/famfamfam-flags/dist/sprite/famfamfam-flags.min.css'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs-ext\famfamfam-flags\dist\sprite\famfamfam-flags.min.css'
INFO  2020-05-11 17:50:10,858 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 48.2171ms 200 text/css
INFO  2020-05-11 17:50:10,860 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 55.4816ms 200 text/css
INFO  2020-05-11 17:50:10,862 [12   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 45.7022ms 200 text/css
INFO  2020-05-11 17:50:10,863 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 57.9445ms 200 text/css
INFO  2020-05-11 17:50:10,866 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/css/style.css?v=xKbbeRspeJ53pjKRA3Bh5ZJLItu8Y58wlf6cER1IiIk  
INFO  2020-05-11 17:50:10,868 [12   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/animate.css/animate.css?v=gVCm5mRCmW9kVgsSjQ7_5TLtXqvfCoxhdsjE6O1QLm8  
INFO  2020-05-11 17:50:10,870 [27   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/bootstrap/dist/js/bootstrap.bundle.js?v=pVreZ67fRaATygHF6T-gQtF1NI700W9kzeAivu6au9U  
INFO  2020-05-11 17:50:10,872 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/jquery/jquery.js?v=WpOohJOqMqqyKL9FccASB9O0KwACQJpFTUBLTYOVvVU  
INFO  2020-05-11 17:50:10,873 [15   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/css/style.css'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\css\style.css'
INFO  2020-05-11 17:50:10,882 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 10.1353ms 200 text/css
